filename,page,content,confidence,original_content
BoothVoterList_A4_Ward_211_Booth_17.pdf,5,"यादी भाग क्र. १ ४ ५ : २ २ - म्युनिसिपल घर ६, अब्दुला ARM, तिसरी गल्ली साखळी रोड,",88,
BoothVoterList_A4_Ward_211_Booth_17.pdf,10,"यादी भाग क्र. १ ४ ५ : २ ८ - हाजी युसूफ मंझिल, तिसरी साकळी स्ट्रीट, भायखळा,",94,
BoothVoterList_A4_Ward_211_Booth_18.pdf,2,"यादी भाग क्र. १ ४ ४ : १ ० - म्युनिसिपल घर १ ७, उमरनथुळी चाळ (बोरी चाळ), बदलू रंगारी रोड,",90,
BoothVoterList_A4_Ward_211_Booth_18.pdf,7,"यादी भाग क्र. १ ४ ४ : १ १ - म्युनिसिपल घर १ ९/२ १, बंदुकवाला हाऊस, बदलू रंगारी रोड,",93,
BoothVoterList_A4_Ward_211_Booth_18.pdf,17,"यादी भाग क्र. १ ४ ४ : १ २ - उमर शेठ बैठी चाळ, बदलू रंगारी रोड,",93,
BoothVoterList_A4_Ward_211_Booth_18.pdf,18,"यादी भाग क्र. १ ४ ४ : १ ३-५ ९ जी, जुनी मस्जिद कंपाऊंड, arg हाफीजुद्दीन रोड,",88,
BoothVoterList_A4_Ward_211_Booth_18.pdf,19,"यादी भाग क्र. १ ४ ४ : १ १ - म्युनिसिपल घर १ ९/२ १, बंदुकवाला हाऊस, बदलू रंगारी रोड,",93,
BoothVoterList_A4_Ward_211_Booth_18.pdf,20,"यादी भाग क्र. १ ४ ४ : १ ० - म्युनिसिपल घर १ ७, उमरनथुळी चाळ (बोरी चाळ), बदलू रंगारी रोड,",90,
BoothVoterList_A4_Ward_211_Booth_18.pdf,21,"यादी भाग क्र. १ ४ ४ : १ १ - म्युनिसिपल घर १ ९/२ १, बंदुकवाला हाऊस, बदलू रंगारी रोड,",93,
BoothVoterList_A4_Ward_211_Booth_18.pdf,22,"यादी भाग क्र. १ ४ ४ : १ ० - म्युनिसिपल घर १ ७, उमरनथुळी चाळ (बोरी चाळ), बदलू रंगारी रोड,",90,
BoothVoterList_A4_Ward_211_Booth_19.pdf,2,"यादी भाग क्र. १ ५ ८ : १ - न्यु इंडिया बेकरी, ५ वी साखळी क्रॉस मार्ग,",91,
BoothVoterList_A4_Ward_211_Booth_19.pdf,3,"यादी भाग क्र. १ ५ ८ : २ - म्युनिसिपल घर ७ स्टोन बिल्डींग, साखळी मार्ग, ५ वी क्रॉस लेन,",89,
BoothVoterList_A4_Ward_211_Booth_19.pdf,6,"यादी भाग क्र. १ ५ ८ : ३ - म्युनिसिपल घर 99 KEM बिल्डींग, साखळी मार्ग, ५ वी क्रॉस लेन,",90,
BoothVoterList_A4_Ward_211_Booth_19.pdf,9,"यादी भाग क्र. १ ५ ८ : ४ - म्युनिसिपल घर १ ३ स्टोन बिल्डींग, साखळी मार्ग, ५ वी क्रॉस लेन,",93,
BoothVoterList_A4_Ward_211_Booth_19.pdf,13,"यादी भाग क्र. १ ५ ८ : ५ - म्युनिसिपल घर 94-१ ७, सकरवाला बिल्डींग, ५ वी साखळी क्रॉस मार्ग,",92,
BoothVoterList_A4_Ward_211_Booth_19.pdf,17,"यादी भाग क्र. १ ५ ८ : ६- फिरोज साडी फोलेडींग शेड, ५ वी साखळी क्रॉस मार्ग,",91,
BoothVoterList_A4_Ward_211_Booth_19.pdf,18,"यादी भाग क्र. १ ५ ८ : ७ - म्युनिसिपल घर १ २-१ ४, रसीवाला बिल्डींग, ५ वी साखळी क्रॉस मार्ग,",88,
BoothVoterList_A4_Ward_211_Booth_19.pdf,20,"यादी भाग क्र. १ ५ ८ : ८ - स्टोन बिल्डींग, पवी साखळी क्रॉस मार्ग,",91,
BoothVoterList_A4_Ward_211_Booth_2.pdf,2,"यादी भाग क्र. 928 : १ - म्युनिसिपल घर ४ ७ ए सराफ बिल्डिंग, मोहम्मद शहिद मार्ग, (मॉरलॅन्ड रोड),",86,
BoothVoterList_A4_Ward_211_Booth_2.pdf,5,"यादी भाग क्र. 928 : २ - म्युनिसिपल घर ४ ७ सी सराफ बिल्डिंग, मोहम्मद शहिद मार्ग, (मॉरलॅन्ड रोड),",90,
BoothVoterList_A4_Ward_211_Booth_2.pdf,7,"यादी भाग क्र. 928 : ३ - म्युनिसिपल घर ४ ७ सी सुतारवाला बिल्डिंग, मोहम्मद शहिद मार्ग, (मॉरलॅन्ड रोड),",91,
BoothVoterList_A4_Ward_211_Booth_2.pdf,8,"यादी भाग क्र. १ २ ४ : ४ - म्युनिसिपल घर ४ ३ सुतारवाला बिल्डिंग, मोहम्मद शहिद मार्ग, (मॉरलॅन्ड रोड),",89,
BoothVoterList_A4_Ward_211_Booth_2.pdf,12,"यादी भाग क्र. १ २ ४ : ५ - म्युनिसिपल घर ५ १- इब्राहिम बिल्डिंग, मोहम्मद शहिद मार्ग, (मॉरलॅन्ड रोड),",91,
BoothVoterList_A4_Ward_211_Booth_2.pdf,17,"यादी भाग क्र. १ २ ४ : ६ - म्युनिसिपल घर ४ ३ सुतारवाला चाळ, मोहम्मद शहिद मार्ग, (मॉरलॅन्ड रोड),",92,
BoothVoterList_A4_Ward_211_Booth_2.pdf,23,"यादी भाग क्र. १ २ ४ : ७ - म्युनिसिपल घर ५ ५ सिंधी बिल्डींग, मोहम्मद शहिद मार्ग, (मॉरलॅन्ड रोड),",90,
BoothVoterList_A4_Ward_211_Booth_2.pdf,24,"यादी भाग क्र. 928 : ८ - म्युनिसिपल घर ५ ७कांचवाला बिल्डिंग, मोहम्मद शहिद मार्ग, (मॉरलॅन्ड रोड),",91,
BoothVoterList_A4_Ward_211_Booth_2.pdf,27,"यादी भाग क्र. १ २ ४ : ९ - म्युनिसिपल घर ५ ५ भगवानदास बिल्डिंग, मोहम्मद शहिद मार्ग, (मॉरलॅन्ड रोड),",88,
BoothVoterList_A4_Ward_211_Booth_2.pdf,29,"यादी भाग क्र. १ २ ४ : १ ० - म्युनिसिपल घर ४ ७ बी सराफ बिल्डिंग, मोहम्मद शहिद मार्ग, (मॉरलॅन्ड रोड),",91,
BoothVoterList_A4_Ward_211_Booth_2.pdf,30,"यादी भाग क्र. 928 : १ १ -म्यु. . घ. क्रमांक ४ ३ डी. सुतारवाला बिल्डिंग, एशियन आर्ट प्रिंटर्स, मोहम्मद शहिद",91,
